Frame,Width,Height,adm2,motion2,ms_ssim,psnr,ssim,vif_scale0,vif_scale1,vif_scale2,vif_scale3,vmaf,
2068,1920,1080,1.0000,9.1497,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2069,1920,1080,1.0000,9.3623,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2070,1920,1080,1.0000,9.7831,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2071,1920,1080,1.0000,9.7536,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2072,1920,1080,1.0000,9.7536,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2073,1920,1080,1.0000,10.0200,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2074,1920,1080,1.0000,10.0591,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2075,1920,1080,1.0000,10.0591,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2076,1920,1080,1.0000,10.4347,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2077,1920,1080,1.0000,10.5134,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2078,1920,1080,1.0000,10.4636,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2079,1920,1080,1.0000,10.4636,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2080,1920,1080,1.0000,10.2639,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2081,1920,1080,1.0000,10.2639,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2082,1920,1080,1.0000,10.1965,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2083,1920,1080,1.0000,10.1448,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2084,1920,1080,1.0000,9.9990,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2085,1920,1080,1.0000,9.9990,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2086,1920,1080,1.0000,10.2972,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2087,1920,1080,1.0000,10.4893,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2088,1920,1080,1.0000,10.7021,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2089,1920,1080,1.0000,10.9452,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2090,1920,1080,1.0000,11.3178,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2091,1920,1080,1.0000,11.7147,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2092,1920,1080,1.0000,11.9300,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2093,1920,1080,1.0000,11.9300,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2094,1920,1080,1.0000,12.2125,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2095,1920,1080,1.0000,12.2446,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2096,1920,1080,1.0000,12.6692,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2097,1920,1080,1.0000,13.2466,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2098,1920,1080,1.0000,14.1562,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2099,1920,1080,1.0000,14.8181,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2100,1920,1080,1.0000,15.5339,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2101,1920,1080,1.0000,15.5182,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2102,1920,1080,1.0000,15.5182,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2103,1920,1080,1.0000,15.7187,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2104,1920,1080,1.0000,15.8537,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2105,1920,1080,1.0000,15.9683,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2106,1920,1080,1.0000,15.9014,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2107,1920,1080,1.0000,15.9014,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2108,1920,1080,1.0000,16.2942,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2109,1920,1080,1.0000,16.5672,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2110,1920,1080,1.0000,16.5820,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2111,1920,1080,1.0000,16.6536,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2112,1920,1080,1.0000,19.1278,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2113,1920,1080,1.0000,19.0281,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2114,1920,1080,1.0000,18.6147,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2115,1920,1080,1.0000,18.2815,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2116,1920,1080,1.0000,17.9751,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2117,1920,1080,1.0000,17.5411,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2118,1920,1080,1.0000,17.0747,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2119,1920,1080,1.0000,16.9272,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2120,1920,1080,1.0000,16.0021,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2121,1920,1080,1.0000,15.4447,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2122,1920,1080,1.0000,15.0677,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2123,1920,1080,1.0000,14.3829,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2124,1920,1080,1.0000,14.1411,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2125,1920,1080,1.0000,13.9035,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2126,1920,1080,1.0000,13.5518,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2127,1920,1080,1.0000,13.3400,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2128,1920,1080,1.0000,13.1505,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2129,1920,1080,1.0000,13.1505,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2130,1920,1080,1.0000,13.1560,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2131,1920,1080,1.0000,12.7570,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2132,1920,1080,1.0000,12.5741,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2133,1920,1080,1.0000,12.2475,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2134,1920,1080,1.0000,12.0968,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2135,1920,1080,1.0000,12.0968,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2136,1920,1080,1.0000,11.7946,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2137,1920,1080,1.0000,11.5045,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2138,1920,1080,1.0000,11.3266,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2139,1920,1080,1.0000,11.3266,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2140,1920,1080,1.0000,11.2464,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2141,1920,1080,1.0000,11.2464,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2142,1920,1080,1.0000,11.2907,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2143,1920,1080,1.0000,11.1252,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2144,1920,1080,1.0000,11.1252,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2145,1920,1080,1.0000,11.2058,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2146,1920,1080,1.0000,11.1552,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2147,1920,1080,1.0000,11.1552,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2148,1920,1080,1.0000,11.3834,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2149,1920,1080,1.0000,11.3834,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2150,1920,1080,1.0000,11.3625,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2151,1920,1080,1.0000,11.2592,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2152,1920,1080,1.0000,11.1980,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2153,1920,1080,1.0000,10.9461,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2154,1920,1080,1.0000,10.9447,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2155,1920,1080,1.0000,10.9236,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2156,1920,1080,1.0000,10.7123,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2157,1920,1080,1.0000,10.7123,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2158,1920,1080,1.0000,10.4041,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2159,1920,1080,1.0000,10.4041,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2160,1920,1080,1.0000,10.5661,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2161,1920,1080,1.0000,10.5283,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2162,1920,1080,1.0000,10.5087,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2163,1920,1080,1.0000,10.2778,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2164,1920,1080,1.0000,10.2444,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2165,1920,1080,1.0000,10.2444,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2166,1920,1080,1.0000,10.2661,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2167,1920,1080,1.0000,10.2678,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2168,1920,1080,1.0000,10.1321,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2169,1920,1080,1.0000,10.1321,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2170,1920,1080,1.0000,10.1741,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2171,1920,1080,1.0000,10.1741,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2172,1920,1080,1.0000,10.7035,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2173,1920,1080,1.0000,11.1116,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2174,1920,1080,1.0000,10.8117,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2175,1920,1080,1.0000,10.8117,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2176,1920,1080,1.0000,11.2609,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2177,1920,1080,1.0000,11.2609,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2178,1920,1080,1.0000,11.5878,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2179,1920,1080,1.0000,11.4160,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2180,1920,1080,1.0000,11.4160,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2181,1920,1080,1.0000,11.2493,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2182,1920,1080,1.0000,11.2493,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2183,1920,1080,1.0000,11.8356,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2184,1920,1080,1.0000,11.8356,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2185,1920,1080,1.0000,11.9004,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2186,1920,1080,1.0000,11.9637,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2187,1920,1080,1.0000,12.1553,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2188,1920,1080,1.0000,12.1964,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2189,1920,1080,1.0000,12.3929,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2190,1920,1080,1.0000,12.4162,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2191,1920,1080,1.0000,12.5849,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2192,1920,1080,1.0000,12.6344,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2193,1920,1080,1.0000,12.6249,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2194,1920,1080,1.0000,12.6249,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2195,1920,1080,1.0000,12.9605,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2196,1920,1080,1.0000,12.9605,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2197,1920,1080,1.0000,13.0375,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2198,1920,1080,1.0000,13.1387,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2199,1920,1080,1.0000,13.0932,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2200,1920,1080,1.0000,13.0932,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2201,1920,1080,1.0000,13.0648,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2202,1920,1080,1.0000,13.0260,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2203,1920,1080,1.0000,13.0098,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2204,1920,1080,1.0000,13.0098,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2205,1920,1080,1.0000,13.0268,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2206,1920,1080,1.0000,12.8910,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2207,1920,1080,1.0000,12.8910,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2208,1920,1080,1.0000,12.8964,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2209,1920,1080,1.0000,12.9125,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2210,1920,1080,1.0000,12.8385,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2211,1920,1080,1.0000,12.8385,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2212,1920,1080,1.0000,13.0672,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2213,1920,1080,1.0000,12.8408,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2214,1920,1080,1.0000,12.8408,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2215,1920,1080,1.0000,13.1529,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2216,1920,1080,1.0000,13.1070,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2217,1920,1080,1.0000,13.1070,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2218,1920,1080,1.0000,13.3302,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2219,1920,1080,1.0000,13.3302,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2220,1920,1080,1.0000,13.3021,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2221,1920,1080,1.0000,13.3021,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2222,1920,1080,1.0000,13.2516,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2223,1920,1080,1.0000,13.2516,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2224,1920,1080,1.0000,13.4814,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2225,1920,1080,1.0000,13.4814,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2226,1920,1080,1.0000,13.6257,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2227,1920,1080,1.0000,13.7325,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2228,1920,1080,1.0000,13.7325,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2229,1920,1080,1.0000,13.7877,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2230,1920,1080,1.0000,13.9405,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2231,1920,1080,1.0000,13.9437,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2232,1920,1080,1.0000,13.9454,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2233,1920,1080,1.0000,14.1309,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2234,1920,1080,1.0000,14.1309,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2235,1920,1080,1.0000,14.4596,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2236,1920,1080,1.0000,14.5240,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2237,1920,1080,1.0000,14.8176,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2238,1920,1080,1.0000,14.9273,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2239,1920,1080,1.0000,15.0429,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2240,1920,1080,1.0000,15.4280,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2241,1920,1080,1.0000,15.5664,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2242,1920,1080,1.0000,15.5906,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2243,1920,1080,1.0000,15.8986,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2244,1920,1080,1.0000,16.0426,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2245,1920,1080,1.0000,16.2629,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2246,1920,1080,1.0000,16.2629,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2247,1920,1080,1.0000,16.3850,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2248,1920,1080,1.0000,16.2703,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2249,1920,1080,1.0000,16.2290,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2250,1920,1080,1.0000,16.2290,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2251,1920,1080,1.0000,5.7010,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2252,1920,1080,1.0000,2.5880,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2253,1920,1080,1.0000,2.5880,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2254,1920,1080,1.0000,2.8383,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2255,1920,1080,1.0000,2.4141,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2256,1920,1080,1.0000,2.4141,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2257,1920,1080,1.0000,2.9053,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2258,1920,1080,1.0000,2.9100,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2259,1920,1080,1.0000,2.7692,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2260,1920,1080,1.0000,2.7692,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2261,1920,1080,1.0000,2.8427,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2262,1920,1080,1.0000,2.8427,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2263,1920,1080,1.0000,3.0195,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2264,1920,1080,1.0000,3.0195,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2265,1920,1080,1.0000,3.0014,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2266,1920,1080,1.0000,3.0014,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2267,1920,1080,1.0000,3.4288,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2268,1920,1080,1.0000,3.4288,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2269,1920,1080,1.0000,3.7540,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2270,1920,1080,1.0000,4.1111,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2271,1920,1080,1.0000,5.0802,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2272,1920,1080,1.0000,5.0802,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2273,1920,1080,1.0000,6.4524,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2274,1920,1080,1.0000,6.4524,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2275,1920,1080,1.0000,8.4608,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2276,1920,1080,1.0000,8.4608,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2277,1920,1080,1.0000,8.9774,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2278,1920,1080,1.0000,10.5561,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2279,1920,1080,1.0000,11.3025,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2280,1920,1080,1.0000,12.1478,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2281,1920,1080,1.0000,12.3962,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2282,1920,1080,1.0000,12.9146,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2283,1920,1080,1.0000,13.1517,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2284,1920,1080,1.0000,13.3564,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2285,1920,1080,1.0000,13.5467,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2286,1920,1080,1.0000,13.7930,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2287,1920,1080,1.0000,13.9607,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2288,1920,1080,1.0000,14.1710,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2289,1920,1080,1.0000,5.4885,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2290,1920,1080,1.0000,2.9806,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2291,1920,1080,1.0000,2.8110,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2292,1920,1080,1.0000,2.7102,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2293,1920,1080,1.0000,2.7102,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2294,1920,1080,1.0000,2.7826,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2295,1920,1080,1.0000,2.4998,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2296,1920,1080,1.0000,2.4998,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2297,1920,1080,1.0000,2.9876,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2298,1920,1080,1.0000,2.9876,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
2299,1920,1080,1.0000,2.9100,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
