Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,ms_ssim,vmaf,
2033,72.000000,10.011772,10.320436,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999996,0.999996,0.999996,1.000000,100.000000,
2034,72.000000,10.011772,10.011772,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999996,0.999996,1.000000,100.000000,
2035,72.000000,10.146742,10.182814,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999996,0.999996,1.000000,100.000000,
2036,72.000000,10.040133,10.146742,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
2037,72.000000,10.040133,10.040133,1.000000,1.000002,1.000013,1.000000,1.000000,1.000001,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
2038,72.000000,10.598499,10.598499,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
2039,72.000000,10.738154,11.047442,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
2040,72.000000,10.738154,10.738154,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2041,72.000000,16.865465,25.272131,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999996,0.999996,1.000000,100.000000,
2042,72.000000,16.865465,16.865465,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999996,0.999997,1.000000,100.000000,
2043,72.000000,17.007801,17.007801,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2044,72.000000,17.856163,17.856163,1.000000,1.000002,1.000010,1.000000,1.000000,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2045,72.000000,16.569593,17.994865,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2046,72.000000,15.954653,16.569593,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2047,72.000000,15.954653,15.954653,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2048,72.000000,14.859311,16.337107,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2049,72.000000,14.277642,14.859311,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2050,72.000000,13.306816,14.277642,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2051,72.000000,12.555439,13.306816,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2052,72.000000,11.916268,12.555439,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2053,72.000000,11.275390,11.916268,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2054,72.000000,10.502234,11.275390,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2055,72.000000,9.984681,10.502234,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2056,72.000000,9.346094,9.984681,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2057,72.000000,9.346094,9.346094,1.000000,1.000002,1.000012,1.000000,1.000000,1.000001,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2058,72.000000,8.748558,9.511570,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2059,72.000000,8.748558,8.748558,1.000000,1.000002,1.000013,1.000000,1.000000,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2060,72.000000,8.798239,8.798239,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2061,72.000000,8.972507,9.000820,1.000000,1.000002,1.000013,1.000000,1.000000,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2062,72.000000,8.972507,8.972507,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2063,72.000000,9.129791,9.168264,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2064,72.000000,9.129791,9.129791,1.000000,1.000002,1.000013,1.000000,1.000000,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2065,72.000000,9.118262,9.244390,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2066,72.000000,9.118262,9.118262,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2067,72.000000,9.149722,9.458861,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2068,72.000000,9.149722,9.149722,1.000000,1.000002,1.000013,1.000000,1.000001,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2069,72.000000,9.362296,9.362296,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2070,72.000000,9.783087,9.783087,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2071,72.000000,9.753556,9.852747,1.000000,1.000002,1.000013,1.000000,1.000000,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2072,72.000000,9.753556,9.753556,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2073,72.000000,10.019995,10.019995,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2074,72.000000,10.059114,10.112092,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2075,72.000000,10.059114,10.059114,1.000000,1.000002,1.000013,1.000000,1.000000,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2076,72.000000,10.434729,10.434729,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2077,72.000000,10.513439,10.513439,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2078,72.000000,10.463574,10.765387,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
2079,72.000000,10.463574,10.463574,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
2080,72.000000,10.263844,10.469046,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
2081,72.000000,10.263844,10.263844,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
2082,72.000000,10.196483,10.316259,1.000000,1.000002,1.000013,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2083,72.000000,10.144839,10.196483,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
2084,72.000000,9.998945,10.144839,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
2085,72.000000,9.998945,9.998945,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
2086,72.000000,10.297227,10.297227,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
2087,72.000000,10.489307,10.489307,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
2088,72.000000,10.702065,10.702065,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
2089,72.000000,10.945143,10.945143,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2090,72.000000,11.317764,11.317764,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2091,72.000000,11.714714,11.714714,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
2092,72.000000,11.929962,11.970597,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2093,72.000000,11.929962,11.929962,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2094,72.000000,12.212454,12.212454,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2095,72.000000,12.244613,12.244613,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2096,72.000000,12.669198,12.669198,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2097,72.000000,13.246588,13.246588,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2098,72.000000,14.156227,14.156227,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2099,72.000000,14.818076,14.818076,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2100,72.000000,15.533926,15.533926,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
2101,72.000000,15.518144,15.646010,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2102,72.000000,15.518144,15.518144,1.000000,1.000002,1.000012,1.000000,1.000000,1.000001,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
2103,72.000000,15.718725,15.718725,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2104,72.000000,15.853735,15.853735,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2105,72.000000,15.968267,15.968267,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2106,72.000000,15.901341,16.322502,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2107,72.000000,15.901341,15.901341,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2108,72.000000,16.294205,16.294205,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2109,72.000000,16.567234,16.567234,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2110,72.000000,16.582012,16.582012,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2111,72.000000,16.653593,16.653593,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2112,72.000000,19.127811,19.159986,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2113,72.000000,19.028059,19.127811,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2114,72.000000,18.614733,19.028059,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2115,72.000000,18.281534,18.614733,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2116,72.000000,17.975067,18.281534,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2117,72.000000,17.541113,17.975067,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2118,72.000000,17.074720,17.541113,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2119,72.000000,16.927198,17.074720,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2120,72.000000,16.002144,16.927198,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2121,72.000000,15.444674,16.002144,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2122,72.000000,15.067686,15.444674,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999997,1.000000,100.000000,
2123,72.000000,14.382872,15.067686,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
2124,72.000000,14.141068,14.382872,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
2125,72.000000,13.903553,14.141068,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
2126,72.000000,13.551814,13.903553,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
2127,72.000000,13.339960,13.551814,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
2128,72.000000,13.150546,13.339960,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
2129,72.000000,13.150546,13.150546,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
2130,72.000000,13.155993,13.155993,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
2131,72.000000,12.756977,13.361822,1.000000,1.000002,1.000010,1.000000,1.000000,1.000001,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
2132,72.000000,12.574061,12.756977,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
2133,72.000000,12.247458,12.574061,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
2134,72.000000,12.096767,12.247458,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
2135,72.000000,12.096767,12.096767,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
2136,72.000000,11.794628,12.282627,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
2137,72.000000,11.504503,11.794628,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
2138,72.000000,11.326623,11.504503,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
2139,72.000000,11.326623,11.326623,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999995,1.000000,100.000000,
2140,72.000000,11.246365,11.725513,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999996,0.999995,1.000000,100.000000,
2141,72.000000,11.246365,11.246365,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999995,1.000000,100.000000,
2142,72.000000,11.290681,11.598815,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999996,0.999995,1.000000,100.000000,
2143,72.000000,11.125156,11.290681,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999996,0.999995,1.000000,100.000000,
2144,72.000000,11.125156,11.125156,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999995,1.000000,100.000000,
2145,72.000000,11.205774,11.205774,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999995,1.000000,100.000000,
2146,72.000000,11.155194,11.218623,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999995,1.000000,100.000000,
2147,72.000000,11.155194,11.155194,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
2148,72.000000,11.383425,11.468168,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
2149,72.000000,11.383425,11.383425,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999996,0.999996,1.000000,100.000000,
2150,72.000000,11.362540,11.392339,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999996,1.000000,100.000000,
2151,72.000000,11.259151,11.362540,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999996,1.000000,100.000000,
2152,72.000000,11.197994,11.259151,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999996,1.000000,100.000000,
2153,72.000000,10.946054,11.197994,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999996,1.000000,100.000000,
2154,72.000000,10.944704,10.946054,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999996,1.000000,100.000000,
2155,72.000000,10.923573,10.944704,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2156,72.000000,10.712258,10.923573,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2157,72.000000,10.712258,10.712258,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2158,72.000000,10.404134,10.714270,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2159,72.000000,10.404134,10.404134,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2160,72.000000,10.566072,10.566072,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2161,72.000000,10.528326,10.579516,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2162,72.000000,10.508697,10.528326,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2163,72.000000,10.277835,10.508697,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
2164,72.000000,10.244418,10.277835,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2165,72.000000,10.244418,10.244418,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2166,72.000000,10.266089,10.266089,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2167,72.000000,10.267822,10.267822,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
2168,72.000000,10.132064,10.326005,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
